15 6 0 0 1 5.8477714167579
15 7 3 5 2 3.92523125563375
15 8 6 4 2 3.22518970700129
16 1 0 0 1 4.52991962611043
16 2 0 0 2 1.76435930454306
16 3 1 2 2 2.99646183282727
16 4 1 2 1 0.360630321602873
16 5 1 2 1 3.03253346076772
16 6 1 2 1 2.45582294956306
16 7 0 0 2 3.93957229449661
16 8 1 2 2 2.35535204953583
16 9 0 0 1 1.99723216228551
16 10 6 7 1 3.40186251977793
16 11 6 7 1 4.15911715913826
16 12 6 7 1 2.90145636253959
16 13 9 8 1 1.92314548219377
16 14 9 8 1 2.74954981926244
17 1 0 0 1 0.806687164736209
17 2 0 0 2 2.94912697524163
17 3 1 2 2 3.22429265180001
18 1 0 0 1 -0.98399253212636
18 2 0 0 2 4.62691104035799
18 3 1 2 2 0.868289048519149
18 4 1 2 1 3.77444630606438
19 1 0 0 1 1.89466535665096
19 2 0 0 2 1.3495225682632
19 3 1 2 1 0.697359276400443
19 4 1 2 2 0.0267701639945765
19 5 0 0 2 3.03063040833026
19 6 0 0 1 1.70379909849196
19 7 3 5 2 3.63931546594063
19 8 6 4 2 1.46171637917072
20 1 0 0 1 4.83329841834123
20 2 0 0 2 3.02431975663528
20 3 1 2 2 5.86864584768228
20 4 1 2 1 3.86692760797123
20 5 1 2 1 4.45557543666294
20 6 1 2 1 3.26759965226382
20 7 0 0 2 6.21617280992467
20 8 1 2 2 3.00378917450185
20 9 0 0 1 7.1444352296367
20 10 6 7 1 6.64764525628774
20 11 6 7 1 3.75833640639079
20 12 6 7 1 5.50875379636862
20 13 9 8 1 6.00014585478334
20 14 9 8 1 5.065096567422
21 1 0 0 1 2.39132148204457
21 2 0 0 2 3.81716138393142
21 3 1 2 2 4.66169329934628
22 1 0 0 1 7.02425342890467
22 2 0 0 2 2.71879600656497
22 3 1 2 2 5.61073140975062
22 4 1 2 1 6.50398345829916
23 1 0 0 1 5.73590303381495
23 2 0 0 2 6.21954983465546
23 3 1 2 1 6.16234205304534
23 4 1 2 2 3.87791304339573
23 5 0 0 2 3.71569358759479
23 6 0 0 1 2.29932996228128
23 7 3 5 2 5.32906088651953
23 8 6 4 2 2.69451087577212
24 1 0 0 1 5.14642623876968
24 2 0 0 2 6.06800551215236
24 3 1 2 2 6.61294834639177
24 4 1 2 1 2.72020954921451
24 5 1 2 1 5.684011500452
24 6 1 2 1 3.93245686242077
24 7 0 0 2 5.16285677807125
24 8 1 2 2 6.23653841595835
24 9 0 0 1 3.02857843790874
24 10 6 7 1 4.87232267421966
24 11 6 7 1 7.06105357372783
24 12 6 7 1 4.83490017415484
24 13 9 8 1 3.26820162202446
24 14 9 8 1 5.34494944430044
25 1 0 0 1 7.25679860310009
25 2 0 0 2 1.45508550833103
25 3 1 2 2 -0.202849537748202
26 1 0 0 1 2.70855205155961
26 2 0 0 2 2.62931746256488
26 3 1 2 2 3.14072896777404
26 4 1 2 1 4.38391499163974
27 1 0 0 1 2.34924052399565
27 2 0 0 2 5.17752262651696
27 3 1 2 1 4.86612686655363
27 4 1 2 2 4.69671482809088
27 5 0 0 2 6.49944205677356
27 6 0 0 1 3.25083729189274
27 7 3 5 2 4.13746568855707
27 8 6 4 2 1.81991089455483
28 1 0 0 1 1.77944663992687
28 2 0 0 2 6.10515418210035
28 3 1 2 2 3.36604755612566
28 4 1 2 1 2.92251272449068
28 5 1 2 1 6.41968488659278
28 6 1 2 1 4.74943858176469
28 7 0 0 2 3.59118894363992
28 8 1 2 2 2.66213975315075
28 9 0 0 1 1.02001798488021
28 10 6 7 1 4.88293378403506
28 11 6 7 1 5.64596976859154
28 12 6 7 1 7.01575444589144
28 13 9 8 1 2.0478837397199
28 14 9 8 1 3.57357937368165
29 1 0 0 1 4.54203267443129
29 2 0 0 2 5.88717318350136
29 3 1 2 2 2.87307479088601
30 1 0 0 1 6.53873105749344
30 2 0 0 2 0.443593102448502
30 3 1 2 2 4.76344495402681
30 4 1 2 1 5.05737983617028
31 1 0 0 1 3.87232173678232
31 2 0 0 2 2.35848223060032
31 3 1 2 1 1.87404824177049
31 4 1 2 2 1.5390650230961
31 5 0 0 2 1.68611362452557
31 6 0 0 1 2.82469006414309
31 7 3 5 2 1.67454391422284
31 8 6 4 2 2.24086882396534
32 1 0 0 1 3.33406617814391
32 2 0 0 2 0.900700698147716
32 3 1 2 2 0.356097721443819
32 4 1 2 1 3.85315696240049
32 5 1 2 1 3.70648354109446
32 6 1 2 1 3.25862192734152
32 7 0 0 2 5.75459553695733
32 8 1 2 2 0.968877715292306
32 9 0 0 1 6.10684512322648
32 10 6 7 1 4.2224991504719
32 11 6 7 1 1.7454114837278
32 12 6 7 1 5.31095849876839
32 13 9 8 1 4.87277717596476
32 14 9 8 1 5.33500472549731
33 1 0 0 1 2.79407788058528
33 2 0 0 2 3.22948473589345
33 3 1 2 2 3.47592821501902
34 1 0 0 1 1.75843851929734
34 2 0 0 2 3.20221657568134
34 3 1 2 2 4.70897742220707
34 4 1 2 1 2.83218797415986
35 1 0 0 1 0.171831472670897
35 2 0 0 2 6.07683750740283
35 3 1 2 1 3.01919188650154
35 4 1 2 2 4.57809034574014
35 5 0 0 2 4.11322836393584
35 6 0 0 1 6.43998517883023
35 7 3 5 2 4.86548370432441
35 8 6 4 2 4.43380336211778
36 1 0 0 1 2.94787790557714
36 2 0 0 2 4.10813143446611
36 3 1 2 2 4.52639585028803
36 4 1 2 1 4.38588407055377
36 5 1 2 1 6.73814203751392
36 6 1 2 1 7.70655766985244
36 7 0 0 2 5.54131706568333
36 8 1 2 2 5.25597838882832
36 9 0 0 1 1.81246271488498
36 10 6 7 1 6.35845527524211
36 11 6 7 1 6.30797817767881
36 12 6 7 1 6.8444201154868
36 13 9 8 1 3.47912305739461
36 14 9 8 1 3.6954493316452
37 1 0 0 1 2.81553277060165
37 2 0 0 2 4.53523885876059
37 3 1 2 2 1.82186474267723
38 1 0 0 1 6.22613601510228
38 2 0 0 2 3.86321416577288
38 3 1 2 2 5.1841924406152
38 4 1 2 1 6.16168433716924
39 1 0 0 1 3.2345499053958
39 2 0 0 2 3.55392781096107
39 3 1 2 1 3.7031005770756
39 4 1 2 2 5.50338684161848
39 5 0 0 2 7.02008527780329
39 6 0 0 1 4.74480979840644
39 7 3 5 2 3.38736210990777
39 8 6 4 2 6.79240481789042
40 1 0 0 1 1.30748436559721
40 2 0 0 2 2.486670884165
40 3 1 2 2 3.87159870641799
40 4 1 2 1 1.27948377277952
40 5 1 2 1 2.67247459587238
40 6 1 2 1 3.59604484094343
40 7 0 0 2 2.66704894824999
40 8 1 2 2 2.59863412395348
40 9 0 0 1 1.94180451614393
40 10 6 7 1 4.24711022705469
40 11 6 7 1 3.19543372815064
40 12 6 7 1 4.19920481483797
40 13 9 8 1 3.80535417127316
40 14 9 8 1 2.55019596238694
41 1 0 0 1 2.85204025836287
41 2 0 0 2 2.90315770897262
41 3 1 2 2 -0.038815565109408
42 1 0 0 1 1.26060612921994
42 2 0 0 2 5.98672561037723
42 3 1 2 2 3.52946297100773
42 4 1 2 1 0.023630206859133
43 1 0 0 1 3.62302670036954
43 2 0 0 2 2.86383379968974
43 3 1 2 1 -0.226667556686741
43 4 1 2 2 2.9515415703525
43 5 0 0 2 5.16992157685386
43 6 0 0 1 2.71702838412626
43 7 3 5 2 3.23721678171476
43 8 6 4 2 2.61942936838172
44 1 0 0 1 1.75042575824099
44 2 0 0 2 3.04119121659328
44 3 1 2 2 3.95871097583687
44 4 1 2 1 3.11181846284135
44 5 1 2 1 3.34907632993567
44 6 1 2 1 3.2870130459001
44 7 0 0 2 1.2347976076332
44 8 1 2 2 5.1498013792676
44 9 0 0 1 1.6849409237496
44 10 6 7 1 1.97305932145741
44 11 6 7 1 3.4906236607167
44 12 6 7 1 3.73439638151957
44 13 9 8 1 1.07970323893469
44 14 9 8 1 2.71499889163713
45 1 0 0 1 4.14101690737609
45 2 0 0 2 1.11964108387129
45 3 1 2 2 2.80524740376296
46 1 0 0 1 1.08509906975678
46 2 0 0 2 3.17707988883366
46 3 1 2 2 1.22108183068324
46 4 1 2 1 0.460546657394708
47 1 0 0 1 6.84755447038611
47 2 0 0 2 4.16432947444483
47 3 1 2 1 5.03314857189779
47 4 1 2 2 3.29375361034638
47 5 0 0 2 4.42606406163333
47 6 0 0 1 1.12426447941011
47 7 3 5 2 3.88563354778025
47 8 6 4 2 3.33872059089076
48 1 0 0 1 0.0579168668748251
48 2 0 0 2 0.488554173942131
48 3 1 2 2 0.353379359092621
48 4 1 2 1 0.424187066066003
48 5 1 2 1 0.329715616396784
48 6 1 2 1 2.91733983838931
48 7 0 0 2 1.26952075577933
48 8 1 2 2 -0.16540511310832
48 9 0 0 1 1.97000141533013
48 10 6 7 1 2.2759942114279
48 11 6 7 1 1.30341982892771
48 12 6 7 1 0.6373035512001
48 13 9 8 1 0.389956252375586
48 14 9 8 1 -0.214609530952031
49 1 0 0 1 5.41398108605622
49 2 0 0 2 4.31560288412079
49 3 1 2 2 7.43224222335621
50 1 0 0 1 2.49604633619135
50 2 0 0 2 3.60719039360196
50 3 1 2 2 5.42178989438409
50 4 1 2 1 4.57204051212838
51 1 0 0 1 3.10724533000321
51 2 0 0 2 -0.277941602788947
51 3 1 2 1 -1.72540436129852
51 4 1 2 2 0.428318345563385
51 5 0 0 2 5.17866046417495
51 6 0 0 1 1.60380249544316
51 7 3 5 2 3.89105801027849
51 8 6 4 2 1.7411347217054
52 1 0 0 1 6.14576345531976
52 2 0 0 2 3.4324184952606
52 3 1 2 2 5.70308226599242
52 4 1 2 1 4.61422541729899
52 5 1 2 1 5.5469385218347
52 6 1 2 1 4.39292134901313
52 7 0 0 2 3.02767540228161
52 8 1 2 2 5.21420884185007
52 9 0 0 1 4.13902385777017
52 10 6 7 1 3.53616025239493
52 11 6 7 1 3.11895857125154
52 12 6 7 1 2.81783040515858
52 13 9 8 1 1.4093207784796
52 14 9 8 1 3.89516219319856
53 1 0 0 1 5.85894750956722
53 2 0 0 2 5.65182572166299
53 3 1 2 2 6.94268720479904
54 1 0 0 1 6.53724067976294
54 2 0 0 2 -0.27825944962787
54 3 1 2 2 3.4095198337771
54 4 1 2 1 5.33177324338613
55 1 0 0 1 2.70623526709399
55 2 0 0 2 5.15570468971752
55 3 1 2 1 3.63226692781349
55 4 1 2 2 4.64671871254473
55 5 0 0 2 4.30608700597243
55 6 0 0 1 4.95470143383754
55 7 3 5 2 4.93564404761628
55 8 6 4 2 3.26430316676268
56 1 0 0 1 1.68710662367983
56 2 0 0 2 4.54904847524459
56 3 1 2 2 3.87515159786854
56 4 1 2 1 4.38811477064624
56 5 1 2 1 1.92229079036155
56 6 1 2 1 1.59614628179356
56 7 0 0 2 2.00895120956034
56 8 1 2 2 2.78402907777828
56 9 0 0 1 -0.161351132073403
56 10 6 7 1 4.60089909715558
56 11 6 7 1 2.06991145859621
56 12 6 7 1 4.73759752302979
56 13 9 8 1 1.87129632621255
56 14 9 8 1 3.15434351518399
57 1 0 0 1 3.02009819407125
57 2 0 0 2 2.33000971817713
57 3 1 2 2 1.06649577723769
58 1 0 0 1 2.85477610878584
58 2 0 0 2 4.36611611581968
58 3 1 2 2 1.37231080013729
58 4 1 2 1 5.86819084651148
59 1 0 0 1 1.88088239612071
59 2 0 0 2 2.92690009436183
59 3 1 2 1 1.79144495549777
59 4 1 2 2 1.7809393756306
59 5 0 0 2 1.40238015523014
59 6 0 0 1 3.44203064996955
59 7 3 5 2 4.5041419841816
59 8 6 4 2 6.62429989429077
60 1 0 0 1 -0.260340905366357
60 2 0 0 2 2.95877054181256
60 3 1 2 2 1.17805899443071
60 4 1 2 1 1.1580780087994
60 5 1 2 1 3.45632422936601
60 6 1 2 1 2.5962404919961
60 7 0 0 2 1.40479360857156
60 8 1 2 2 3.16116011275801
60 9 0 0 1 7.37673394799584
60 10 6 7 1 2.95608528022049
60 11 6 7 1 2.59147130178797
60 12 6 7 1 0.43478107700678
60 13 9 8 1 5.38857765281609
60 14 9 8 1 4.08124042072119
61 1 0 0 1 3.02693614234903
61 2 0 0 2 5.92582340691031
61 3 1 2 2 5.29024062125297
62 1 0 0 1 2.43095429669077
62 2 0 0 2 6.1058791997877
62 3 1 2 2 4.86285098794709
62 4 1 2 1 5.20009962353414
63 1 0 0 1 3.6799546613454
63 2 0 0 2 4.36531221929482
63 3 1 2 1 2.1172193976955
63 4 1 2 2 5.03376338952082
63 5 0 0 2 6.32896178525416
63 6 0 0 1 3.61684882578505
63 7 3 5 2 4.44819085982446
63 8 6 4 2 4.62345428131262
64 1 0 0 1 1.80076548890552
64 2 0 0 2 3.08568983382855
64 3 1 2 2 3.50671635005324
64 4 1 2 1 2.04903750424182
64 5 1 2 1 1.31494923087737
64 6 1 2 1 -0.301163588337823
64 7 0 0 2 1.54800009417682
64 8 1 2 2 2.75340462593981
64 9 0 0 1 0.929635247575467
64 10 6 7 1 -1.2462865382573
64 11 6 7 1 -0.433397354798439
64 12 6 7 1 1.32098640095831
64 13 9 8 1 1.83370163057615
64 14 9 8 1 -0.162337390343087
65 1 0 0 1 4.06167477504189
65 2 0 0 2 4.67098373398892
65 3 1 2 2 3.81384075001698
66 1 0 0 1 3.00398169838376
66 2 0 0 2 6.78010466434851
66 3 1 2 2 3.79136342834711
66 4 1 2 1 2.616443153402
67 1 0 0 1 1.96134252551924
67 2 0 0 2 2.56712655153862
67 3 1 2 1 4.94024517686544
67 4 1 2 2 1.03853700439653
67 5 0 0 2 3.49519413571019
67 6 0 0 1 5.18150214455824
67 7 3 5 2 3.82973213528148
67 8 6 4 2 2.68105198064115
68 1 0 0 1 2.76836149060863
68 2 0 0 2 4.86714824525225
68 3 1 2 2 3.24653367046791
68 4 1 2 1 0.937166762440604
68 5 1 2 1 2.93168405297234
68 6 1 2 1 3.55377179224891
68 7 0 0 2 2.93213003998235
68 8 1 2 2 6.69127123897272
68 9 0 0 1 5.06243005367446
68 10 6 7 1 2.7160813732402
68 11 6 7 1 2.83787894283438
68 12 6 7 1 2.96501775795998
68 13 9 8 1 8.62404575233685
68 14 9 8 1 5.86388910891153
69 1 0 0 1 5.78471722610959
69 2 0 0 2 3.04546412446857
69 3 1 2 2 1.70305384231865
70 1 0 0 1 6.544707250592
70 2 0 0 2 5.98543117463056
70 3 1 2 2 2.46271440957478
70 4 1 2 1 3.4172300202059
71 1 0 0 1 3.9825961873698
71 2 0 0 2 5.32054235807078
71 3 1 2 1 6.65287631614353
71 4 1 2 2 2.01973593156382
71 5 0 0 2 2.52536262118603
71 6 0 0 1 2.05409141566642
71 7 3 5 2 6.17476093763015
71 8 6 4 2 3.24005746889638
72 1 0 0 1 2.92106413659366
72 2 0 0 2 0.879309913807643
72 3 1 2 2 0.786900204072725
72 4 1 2 1 3.14887368307479
72 5 1 2 1 1.7702635731458
72 6 1 2 1 0.86188700634982
72 7 0 0 2 2.75609829558446
72 8 1 2 2 0.567875991730853
72 9 0 0 1 2.64277713665964
72 10 6 7 1 0.122561299416862
72 11 6 7 1 2.22306132083485
72 12 6 7 1 1.33140148758406
72 13 9 8 1 0.575146650202189
72 14 9 8 1 3.78142778403479
73 1 0 0 1 3.53742838819775
73 2 0 0 2 2.47806630455793
73 3 1 2 2 6.15289044964366
74 1 0 0 1 2.38033485572098
74 2 0 0 2 3.23937662015715
74 3 1 2 2 2.94744136551801
74 4 1 2 1 1.95592614344115
75 1 0 0 1 3.90477528632937
75 2 0 0 2 2.96537766466273
75 3 1 2 1 1.62738128006131
75 4 1 2 2 3.04135093772188
75 5 0 0 2 4.28828077819446
75 6 0 0 1 2.93192968259725
75 7 3 5 2 1.38008335946607
75 8 6 4 2 2.94027576171519
76 1 0 0 1 5.14906813321664
76 2 0 0 2 1.36194554199371
76 3 1 2 2 0.834241540981102
76 4 1 2 1 1.11451567080805
76 5 1 2 1 4.77904911964951
76 6 1 2 1 3.54959655072899
76 7 0 0 2 3.63680546770302
76 8 1 2 2 4.42000896785847
76 9 0 0 1 6.20503418770333
76 10 6 7 1 4.80211440871892
76 11 6 7 1 5.29811759502957
76 12 6 7 1 1.65423127196995
76 13 9 8 1 5.88772753431523
76 14 9 8 1 6.92937217275488
77 1 0 0 1 0.847171682216417
77 2 0 0 2 4.38494073751904
77 3 1 2 2 2.97249333003285
78 1 0 0 1 1.82906493718722
78 2 0 0 2 3.6101596575432
78 3 1 2 2 3.49523620963024
78 4 1 2 1 2.00607858072526
79 1 0 0 1 2.34282963459462
79 2 0 0 2 2.18358398482955
79 3 1 2 1 3.02010636887633
79 4 1 2 2 1.79506864141203
79 5 0 0 2 4.5825370812347
79 6 0 0 1 6.40410009216798
79 7 3 5 2 4.12243409150191
79 8 6 4 2 5.67139307474205
80 1 0 0 1 5.78280415831233
80 2 0 0 2 6.34921702647634
80 3 1 2 2 5.82054338200671
80 4 1 2 1 5.15420294880248
80 5 1 2 1 5.58441069595269
80 6 1 2 1 4.31774493134249
80 7 0 0 2 6.11243735471313
80 8 1 2 2 4.90481779796241
80 9 0 0 1 3.29305646744312
80 10 6 7 1 7.54553861989692
80 11 6 7 1 9.22333014599724
80 12 6 7 1 7.65206862760596
80 13 9 8 1 6.788810236499
80 14 9 8 1 2.65470881011247
81 1 0 0 1 4.02485795250906
81 2 0 0 2 1.5987292579485
81 3 1 2 2 2.55759143624058
82 1 0 0 1 4.14582054610809
82 2 0 0 2 4.34731853921979
82 3 1 2 2 1.8748604535374
82 4 1 2 1 5.03134820047168
83 1 0 0 1 0.788337441140123
83 2 0 0 2 4.0844178372544
83 3 1 2 1 0.957448682895927
83 4 1 2 2 4.07686426174528
83 5 0 0 2 2.57988703966871
83 6 0 0 1 3.78978466779452
83 7 3 5 2 3.81673917819635
83 8 6 4 2 3.12788479207234
84 1 0 0 1 5.70085449043459
84 2 0 0 2 -0.609809339787535
84 3 1 2 2 3.88241417610922
84 4 1 2 1 6.64068637573597
84 5 1 2 1 2.92271706942571
84 6 1 2 1 1.64843085974118
84 7 0 0 2 3.68478255657122
84 8 1 2 2 6.76580121442414
84 9 0 0 1 2.86850139477611
84 10 6 7 1 2.68987221845675
84 11 6 7 1 5.52065527781969
84 12 6 7 1 2.01947404980512
84 13 9 8 1 4.2214518071144
84 14 9 8 1 3.44274748020985
85 1 0 0 1 4.08163529987967
85 2 0 0 2 0.550264494880364
85 3 1 2 2 4.18909763719376
86 1 0 0 1 2.04499438360312
86 2 0 0 2 5.12660883085503
86 3 1 2 2 -0.412293433145835
86 4 1 2 1 3.48909593177395
87 1 0 0 1 5.02322888929988
87 2 0 0 2 1.86902291575811
87 3 1 2 1 1.74818922650658
87 4 1 2 2 4.11437645340842
87 5 0 0 2 4.32085028983741
87 6 0 0 1 2.25424621328781
87 7 3 5 2 3.21411574651364
87 8 6 4 2 6.10432848285895
88 1 0 0 1 2.82470640355438
88 2 0 0 2 4.62808169026908
88 3 1 2 2 5.10340639581375
88 4 1 2 1 3.21638237869918
88 5 1 2 1 2.52081554678833
88 6 1 2 1 3.12939877541594
88 7 0 0 2 3.14230793200432
88 8 1 2 2 3.94929504249165
88 9 0 0 1 2.47177903598929
88 10 6 7 1 3.87238445847737
88 11 6 7 1 5.5382031637544
88 12 6 7 1 1.40605124666299
88 13 9 8 1 2.3606741453599
88 14 9 8 1 3.45718235224849
89 1 0 0 1 6.93831026954201
89 2 0 0 2 3.34739650281605
89 3 1 2 2 5.60033544068589
90 1 0 0 1 2.41665982138138
90 2 0 0 2 4.63520560490588
90 3 1 2 2 1.97132452580819
90 4 1 2 1 4.38654275573099
91 1 0 0 1 5.06968994241598
91 2 0 0 2 2.69699449731484
91 3 1 2 1 3.92713323963069
91 4 1 2 2 3.17336304497665
91 5 0 0 2 3.29944857269749
91 6 0 0 1 1.33201747038427
91 7 3 5 2 4.29985853234512
91 8 6 4 2 2.53058214299207
92 1 0 0 1 4.80715524268239
92 2 0 0 2 0.684512943742246
92 3 1 2 2 3.10609929779331
92 4 1 2 1 2.04099380007922
92 5 1 2 1 2.71661567036369
92 6 1 2 1 3.4426682558413
92 7 0 0 2 1.22871853976895
92 8 1 2 2 3.12216877556073
92 9 0 0 1 3.2397534472508
92 10 6 7 1 1.91911091799064
92 11 6 7 1 -0.627047161854776
92 12 6 7 1 1.62133790587609
92 13 9 8 1 0.832186404000183
92 14 9 8 1 5.25443205805783
93 1 0 0 1 1.5791603381594
93 2 0 0 2 5.06640260729928
93 3 1 2 2 2.04716456264938
94 1 0 0 1 0.759392646180676
94 2 0 0 2 2.94542209655831
94 3 1 2 2 4.73736917784916
94 4 1 2 1 3.26842830392815
95 1 0 0 1 4.31010372844998
95 2 0 0 2 5.36708700576346
95 3 1 2 1 2.60318030255612
95 4 1 2 2 4.45946184756568
95 5 0 0 2 4.37287786579032
95 6 0 0 1 4.19264269243529
95 7 3 5 2 4.04159322763783
95 8 6 4 2 3.74028843730706
96 1 0 0 1 0.764671655685611
96 2 0 0 2 2.39749130681353
96 3 1 2 2 3.00489765681064
96 4 1 2 1 -1.44983816701012
96 5 1 2 1 0.757181647769922
96 6 1 2 1 3.04712492876784
96 7 0 0 2 0.903026817216618
96 8 1 2 2 4.05950268809917
96 9 0 0 1 1.85935447921313
96 10 6 7 1 7.3789228874151
96 11 6 7 1 2.48119878638556
96 12 6 7 1 4.28500502110507
96 13 9 8 1 1.65526858079447
96 14 9 8 1 2.42974795273392
97 1 0 0 1 1.60220073669044
97 2 0 0 2 6.55347123889924
97 3 1 2 2 1.7832226509782
98 1 0 0 1 3.01897807826934
98 2 0 0 2 4.39317394895994
98 3 1 2 2 3.84572629019142
98 4 1 2 1 2.76700404895888
99 1 0 0 1 5.25022242290728
99 2 0 0 2 3.25987210524547
99 3 1 2 1 4.19349439450882
99 4 1 2 2 3.70359279509595
99 5 0 0 2 3.46476960516371
99 6 0 0 1 1.98577275072064
99 7 3 5 2 3.07438127116234
99 8 6 4 2 3.32807951016976
100 1 0 0 1 3.11158914939149
100 2 0 0 2 0.466666726170277
100 3 1 2 2 3.28947858076146
100 4 1 2 1 4.10980865714603
100 5 1 2 1 1.17074092310507
100 6 1 2 1 2.87016390058027
100 7 0 0 2 8.89899165266027
100 8 1 2 2 3.8691630270239
100 9 0 0 1 6.36926871929859
100 10 6 7 1 5.69285919155404
100 11 6 7 1 7.3568693253911
100 12 6 7 1 4.96348437091569
100 13 9 8 1 6.0132398620774
100 14 9 8 1 5.42189414110124
101 1 0 0 1 3.66342487757178
101 2 0 0 2 2.89492727975243
101 3 1 2 2 4.00459613779079
102 1 0 0 1 3.03575562517195
102 2 0 0 2 2.63765739305765
102 3 1 2 2 3.04032314519891
102 4 1 2 1 5.05111200899852
103 1 0 0 1 4.64731912243651
103 2 0 0 2 0.84181669072452
103 3 1 2 1 3.7801104467925
103 4 1 2 2 3.45502498513613
103 5 0 0 2 6.07257548200066
103 6 0 0 1 2.42795111230411
103 7 3 5 2 7.17235309253327
103 8 6 4 2 3.1019480782049
104 1 0 0 1 4.37111904988765
104 2 0 0 2 3.73706819162148
104 3 1 2 2 5.08683668091223
104 4 1 2 1 2.42110751909838
104 5 1 2 1 3.14916700569823
104 6 1 2 1 1.83667044503732
104 7 0 0 2 3.14217986714008
104 8 1 2 2 1.66309079718854
104 9 0 0 1 -0.245582688340632
104 10 6 7 1 1.89554584388738
104 11 6 7 1 4.01580429591709
104 12 6 7 1 1.66948504183756
104 13 9 8 1 -0.749595180525168
104 14 9 8 1 0.24229226558206
105 1 0 0 1 5.59973503092181
105 2 0 0 2 5.9374334334905
105 3 1 2 2 7.96040909662335
106 1 0 0 1 4.26564053614873
106 2 0 0 2 3.25440913105613
106 3 1 2 2 4.17666734629286
106 4 1 2 1 1.06280637775605
107 1 0 0 1 2.48390066973465
107 2 0 0 2 1.90696449448141
107 3 1 2 1 0.620577981590269
107 4 1 2 2 0.921388692239464
107 5 0 0 2 5.34891184396971
107 6 0 0 1 1.43407327845487
107 7 3 5 2 2.92416344758818
107 8 6 4 2 5.21871354125515
108 1 0 0 1 5.16273497936957
108 2 0 0 2 3.05250175618927
108 3 1 2 2 3.77284848448821
108 4 1 2 1 4.14679996811292
108 5 1 2 1 3.81215471573187
108 6 1 2 1 3.76862749948049
108 7 0 0 2 5.15952297279962
